+--------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                   InternalFrame.border | javax.swing.plaf.metal.MetalBorders$InternalFrameBorder@2d616039                                                                                                                                                                                                                                                                                                                                 |
|                              InternalFrame.borderColor | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                         InternalFrame.borderDarkShadow | javax.swing.plaf.ColorUIResource[r=122,g=138,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                          InternalFrame.borderHighlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                              InternalFrame.borderLight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.borderShadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                InternalFrame.closeIcon | javax.swing.plaf.metal.OceanTheme$IFIcon@7949d31e                                                                                                                                                                                                                                                                                                                                                |
|                               InternalFrame.closeSound | sounds/FrameClose.wav                                                                                                                                                                                                                                                                                                                                                                            |
|                                     InternalFrame.icon | sun.swing.ImageIconUIResource@5f8f14a6                                                                                                                                                                                                                                                                                                                                                           |
|                              InternalFrame.iconifyIcon | javax.swing.plaf.metal.OceanTheme$IFIcon@adb9adc                                                                                                                                                                                                                                                                                                                                                 |
|                  InternalFrame.inactiveTitleBackground | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                  InternalFrame.inactiveTitleForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                             InternalFrame.maximizeIcon | javax.swing.plaf.metal.OceanTheme$IFIcon@2598dd5a                                                                                                                                                                                                                                                                                                                                                |
|                            InternalFrame.maximizeSound | sounds/FrameMaximize.wav                                                                                                                                                                                                                                                                                                                                                                         |
|                             InternalFrame.minimizeIcon | javax.swing.plaf.metal.OceanTheme$IFIcon@127e2bd4                                                                                                                                                                                                                                                                                                                                                |
|                            InternalFrame.minimizeSound | sounds/FrameMinimize.wav                                                                                                                                                                                                                                                                                                                                                                         |
|                       InternalFrame.optionDialogBorder | javax.swing.plaf.metal.MetalBorders$OptionDialogBorder@63a84601                                                                                                                                                                                                                                                                                                                                  |
|                            InternalFrame.paletteBorder | javax.swing.plaf.metal.MetalBorders$PaletteBorder@63fa8e7b                                                                                                                                                                                                                                                                                                                                       |
|                         InternalFrame.paletteCloseIcon | javax.swing.plaf.metal.OceanTheme$IFIcon@4f1db6f2                                                                                                                                                                                                                                                                                                                                                |
|                       InternalFrame.paletteTitleHeight | 11                                                                                                                                                                                                                                                                                                                                                                                               |
|                         InternalFrame.restoreDownSound | sounds/FrameRestoreDown.wav                                                                                                                                                                                                                                                                                                                                                                      |
|                           InternalFrame.restoreUpSound | sounds/FrameRestoreUp.wav                                                                                                                                                                                                                                                                                                                                                                        |
|                                InternalFrame.titleFont | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|              InternalFrameTitlePane.closeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|            InternalFrameTitlePane.iconifyButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|           InternalFrameTitlePane.maximizeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                        InternalFrameUI | javax.swing.plaf.metal.MetalInternalFrameUI                                                                                                                                                                                                                                                                                                                                                      |
|                                       Label.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                               Label.disabledForeground | javax.swing.plaf.ColorUIResource[r=153,g=153,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                   Label.disabledShadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                             Label.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                       Label.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                                LabelUI | javax.swing.plaf.metal.MetalLabelUI                                                                                                                                                                                                                                                                                                                                                              |
|                                        List.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                      List.cellRenderer | javax.swing.DefaultListCellRenderer$UIResource[List.cellRenderer,0,0,0x0,invalid,alignmentX=0.0,alignmentY=0.0,border=javax.swing.border.EmptyBorder@32cb0c8a,flags=25165832,maximumSize=,minimumSize=,preferredSize=,defaultIcon=,disabledIcon=,horizontalAlignment=LEADING,horizontalTextPosition=TRAILING,iconTextGap=4,labelFor=,text=,verticalAlignment=CENTER,verticalTextPosition=CENTER] |
|                                List.dropCellBackground | javax.swing.plaf.ColorUIResource[r=210,g=233,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                     List.dropLineColor | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|                          List.focusCellHighlightBorder | javax.swing.plaf.BorderUIResource$LineBorderUIResource@500b9fe8                                                                                                                                                                                                                                                                                                                                  |
|                                     List.focusInputMap | javax.swing.plaf.InputMapUIResource@4162dd7                                                                                                                                                                                                                                                                                                                                                      |
|                         List.focusInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@58c131bd                                                                                                                                                                                                                                                                                                                                                     |
|                                              List.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                        List.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                     List.noFocusBorder | javax.swing.plaf.BorderUIResource$EmptyBorderUIResource@2aa01ff0                                                                                                                                                                                                                                                                                                                                 |
|                               List.selectionBackground | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                               List.selectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                        List.timeFactor | 1000                                                                                                                                                                                                                                                                                                                                                                                             |
|                                                 ListUI | javax.swing.plaf.basic.BasicListUI                                                                                                                                                                                                                                                                                                                                                               |
|                                   Menu.acceleratorFont | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=plain,size=10]                                                                                                                                                                                                                                                                                                                   |
|                             Menu.acceleratorForeground | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|                    Menu.acceleratorSelectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                         Menu.arrowIcon | javax.swing.plaf.metal.MetalIconFactory$MenuArrowIcon@1395d81a                                                                                                                                                                                                                                                                                                                                   |
|                                        Menu.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                            Menu.border | javax.swing.plaf.metal.MetalBorders$MenuItemBorder@42084f0c                                                                                                                                                                                                                                                                                                                                      |
|                                     Menu.borderPainted | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                        Menu.cancelMode | hideLastSubmenu                                                                                                                                                                                                                                                                                                                                                                                  |
|                                         Menu.checkIcon | null                                                                                                                                                                                                                                                                                                                                                                                             |
|                                 Menu.crossMenuMnemonic | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                Menu.disabledForeground | javax.swing.plaf.ColorUIResource[r=153,g=153,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                              Menu.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                        Menu.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                            Menu.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                                  Menu.menuPopupOffsetX | 0                                                                                                                                                                                                                                                                                                                                                                                                |
|                                  Menu.menuPopupOffsetY | 0                                                                                                                                                                                                                                                                                                                                                                                                |
|                                            Menu.opaque | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                         Menu.preserveTopLevelSelection | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                               Menu.selectionBackground | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                               Menu.selectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                      Menu.shortcutKeys | [I@68fd9722                                                                                                                                                                                                                                                                                                                                                                                      |
|                               Menu.submenuPopupOffsetX | -4                                                                                                                                                                                                                                                                                                                                                                                               |
|                               Menu.submenuPopupOffsetY | -3                                                                                                                                                                                                                                                                                                                                                                                               |
|                                     MenuBar.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                         MenuBar.border | javax.swing.plaf.metal.MetalBorders$MenuBarBorder@32262bfc                                                                                                                                                                                                                                                                                                                                       |
|                                    MenuBar.borderColor | javax.swing.plaf.ColorUIResource[r=204,g=204,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                                           MenuBar.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                     MenuBar.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                       MenuBar.gradient | [1.0, 0.0, javax.swing.plaf.ColorUIResource[r=255,g=255,b=255], javax.swing.plaf.ColorUIResource[r=218,g=218,b=218], javax.swing.plaf.ColorUIResource[r=218,g=218,b=218]]                                                                                                                                                                                                                        |
|                                      MenuBar.highlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                         MenuBar.shadow | javax.swing.plaf.ColorUIResource[r=184,g=207,b=229]                                                                                                                                                                                                                                                                                                                                              |
|                                 MenuBar.windowBindings | [Ljava.lang.Object;@32d6629b                                                                                                                                                                                                                                                                                                                                                                     |
|                                              MenuBarUI | javax.swing.plaf.metal.MetalMenuBarUI                                                                                                                                                                                                                                                                                                                                                            |
|                          MenuItem.acceleratorDelimiter | -                                                                                                                                                                                                                                                                                                                                                                                                |
|                               MenuItem.acceleratorFont | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=plain,size=10]                                                                                                                                                                                                                                                                                                                   |
|                         MenuItem.acceleratorForeground | javax.swing.plaf.ColorUIResource[r=99,g=130,b=191]                                                                                                                                                                                                                                                                                                                                               |
|                MenuItem.acceleratorSelectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                     MenuItem.arrowIcon | javax.swing.plaf.metal.MetalIconFactory$MenuItemArrowIcon@7fa88255                                                                                                                                                                                                                                                                                                                               |
|                                    MenuItem.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                        MenuItem.border | javax.swing.plaf.metal.MetalBorders$MenuItemBorder@3616a764                                                                                                                                                                                                                                                                                                                                      |
|                                 MenuItem.borderPainted | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                     MenuItem.checkIcon | null                                                                                                                                                                                                                                                                                                                                                                                             |
|                                  MenuItem.commandSound | sounds/MenuItemCommand.wav                                                                                                                                                                                                                                                                                                                                                                       |
|                            MenuItem.disabledForeground | javax.swing.plaf.ColorUIResource[r=153,g=153,b=153]                                                                                                                                                                                                                                                                                                                                              |
|                                          MenuItem.font | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=bold,size=12]                                                                                                                                                                                                                                                                                                                    |
|                                    MenuItem.foreground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                        MenuItem.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                           MenuItem.selectionBackground | javax.swing.plaf.ColorUIResource[r=163,g=184,b=204]                                                                                                                                                                                                                                                                                                                                              |
|                           MenuItem.selectionForeground | sun.swing.PrintColorUIResource[r=51,g=51,b=51]                                                                                                                                                                                                                                                                                                                                                   |
|                                             MenuItemUI | javax.swing.plaf.basic.BasicMenuItemUI                                                                                                                                                                                                                                                                                                                                                           |
|                                                 MenuUI | javax.swing.plaf.basic.BasicMenuUI                                                                                                                                                                                                                                                                                                                                                               |
|                                  OptionPane.background | javax.swing.plaf.ColorUIResource[r=238,g=238,b=238]                                                                                                                                                                                                                                                                                                                                              |
|                                      OptionPane.border | javax.swing.plaf.BorderUIResource$EmptyBorderUIResource@4a1c087e                                                                                                                                                                                                                                                                                                                                 |
|                            OptionPane.buttonAreaBorder | javax.swing.plaf.BorderUIResource$EmptyBorderUIResource@49e6a30a                                                                                                                                                                                                                                                                                                                                 |
