+------------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                          FileView.fileIcon | sun.swing.ImageIconUIResource@c840f8b                                                                                                                                                                                                                                                                                                                                                            |
|                                   FileView.floppyDriveIcon | sun.swing.ImageIconUIResource@a045a15                                                                                                                                                                                                                                                                                                                                                            |
|                                     FileView.hardDriveIcon | sun.swing.ImageIconUIResource@29421c9                                                                                                                                                                                                                                                                                                                                                            |
|                               FormattedTextField.actionMap | javax.swing.plaf.ActionMapUIResource@1ccec75f                                                                                                                                                                                                                                                                                                                                                    |
|                              FormattedTextField.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                  FormattedTextField.border | com.sun.java.swing.plaf.windows.XPStyle$XPFillBorder@3a3c31d6                                                                                                                                                                                                                                                                                                                                    |
|                          FormattedTextField.caretBlinkRate | 500                                                                                                                                                                                                                                                                                                                                                                                              |
|                         FormattedTextField.caretForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                      FormattedTextField.disabledBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                           FormattedTextField.focusInputMap | javax.swing.plaf.InputMapUIResource@301a6b1a                                                                                                                                                                                                                                                                                                                                                     |
|                                    FormattedTextField.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                              FormattedTextField.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                      FormattedTextField.inactiveBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                      FormattedTextField.inactiveForeground | javax.swing.plaf.ColorUIResource[r=109,g=109,b=109]                                                                                                                                                                                                                                                                                                                                              |
|                                  FormattedTextField.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                     FormattedTextField.selectionBackground | javax.swing.plaf.ColorUIResource[r=0,g=120,b=215]                                                                                                                                                                                                                                                                                                                                                |
|                     FormattedTextField.selectionForeground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                       FormattedTextFieldUI | javax.swing.plaf.basic.BasicFormattedTextFieldUI                                                                                                                                                                                                                                                                                                                                                 |
|                            InternalFrame.activeBorderColor | javax.swing.plaf.ColorUIResource[r=180,g=180,b=180]                                                                                                                                                                                                                                                                                                                                              |
|                        InternalFrame.activeTitleBackground | javax.swing.plaf.ColorUIResource[r=153,g=180,b=209]                                                                                                                                                                                                                                                                                                                                              |
|                        InternalFrame.activeTitleForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                          InternalFrame.activeTitleGradient | javax.swing.plaf.ColorUIResource[r=185,g=209,b=234]                                                                                                                                                                                                                                                                                                                                              |
|                                       InternalFrame.border | javax.swing.plaf.BorderUIResource$CompoundBorderUIResource@18e64bfe                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderColor | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.borderDarkShadow | javax.swing.plaf.ColorUIResource[r=105,g=105,b=105]                                                                                                                                                                                                                                                                                                                                              |
|                              InternalFrame.borderHighlight | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderLight | javax.swing.plaf.ColorUIResource[r=227,g=227,b=227]                                                                                                                                                                                                                                                                                                                                              |
|                                 InternalFrame.borderShadow | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                                  InternalFrame.borderWidth | 1                                                                                                                                                                                                                                                                                                                                                                                                |
|                                    InternalFrame.closeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@3b5fbb42                                                                                                                                                                                                                                                                                                                      |
|                                   InternalFrame.closeSound | win.sound.close                                                                                                                                                                                                                                                                                                                                                                                  |
|                                         InternalFrame.icon | com.sun.java.swing.plaf.windows.WindowsInternalFrameTitlePane$ScalableIconUIResource@326084d0                                                                                                                                                                                                                                                                                                    |
|                                  InternalFrame.iconifyIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@18f390d9                                                                                                                                                                                                                                                                                                                      |
|                          InternalFrame.inactiveBorderColor | javax.swing.plaf.ColorUIResource[r=244,g=247,b=252]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.inactiveTitleBackground | javax.swing.plaf.ColorUIResource[r=191,g=205,b=219]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.inactiveTitleForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                        InternalFrame.inactiveTitleGradient | javax.swing.plaf.ColorUIResource[r=215,g=228,b=242]                                                                                                                                                                                                                                                                                                                                              |
|                      InternalFrame.layoutTitlePaneAtOrigin | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                 InternalFrame.maximizeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@5eb0ad2e                                                                                                                                                                                                                                                                                                                      |
|                                InternalFrame.maximizeSound | win.sound.maximize                                                                                                                                                                                                                                                                                                                                                                               |
|                                 InternalFrame.minimizeIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$FrameButtonIcon@491e28e                                                                                                                                                                                                                                                                                                                       |
|                       InternalFrame.minimizeIconBackground | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                                InternalFrame.minimizeSound | win.sound.minimize                                                                                                                                                                                                                                                                                                                                                                               |
|                          InternalFrame.resizeIconHighlight | javax.swing.plaf.ColorUIResource[r=227,g=227,b=227]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.resizeIconShadow | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                             InternalFrame.restoreDownSound | win.sound.restoreDown                                                                                                                                                                                                                                                                                                                                                                            |
|                               InternalFrame.restoreUpSound | win.sound.restoreUp                                                                                                                                                                                                                                                                                                                                                                              |
|                            InternalFrame.titleButtonHeight | 22                                                                                                                                                                                                                                                                                                                                                                                               |
|                        InternalFrame.titleButtonToolTipsOn | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                             InternalFrame.titleButtonWidth | 36                                                                                                                                                                                                                                                                                                                                                                                               |
|                                    InternalFrame.titleFont | javax.swing.plaf.FontUIResource[family=Segoe UI,name=Segoe UI,style=plain,size=12]                                                                                                                                                                                                                                                                                                               |
|                              InternalFrame.titlePaneHeight | 22                                                                                                                                                                                                                                                                                                                                                                                               |
|                               InternalFrame.windowBindings | [Ljava.lang.Object;@3261a0c8                                                                                                                                                                                                                                                                                                                                                                     |
|                  InternalFrameTitlePane.closeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                InternalFrameTitlePane.iconifyButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|               InternalFrameTitlePane.maximizeButtonOpacity | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                            InternalFrameUI | com.sun.java.swing.plaf.windows.WindowsInternalFrameUI                                                                                                                                                                                                                                                                                                                                           |
|                                           Label.background | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                                   Label.disabledForeground | javax.swing.plaf.ColorUIResource[r=109,g=109,b=109]                                                                                                                                                                                                                                                                                                                                              |
|                                       Label.disabledShadow | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                                 Label.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                                           Label.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                                    LabelUI | com.sun.java.swing.plaf.windows.WindowsLabelUI                                                                                                                                                                                                                                                                                                                                                   |
|                                            List.background | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                          List.cellRenderer | javax.swing.DefaultListCellRenderer$UIResource[List.cellRenderer,0,0,0x0,invalid,alignmentX=0.0,alignmentY=0.0,border=javax.swing.border.EmptyBorder@59c40861,flags=25165832,maximumSize=,minimumSize=,preferredSize=,defaultIcon=,disabledIcon=,horizontalAlignment=LEADING,horizontalTextPosition=TRAILING,iconTextGap=4,labelFor=,text=,verticalAlignment=CENTER,verticalTextPosition=CENTER] |
|                                         List.dropLineColor | javax.swing.plaf.ColorUIResource[r=160,g=160,b=160]                                                                                                                                                                                                                                                                                                                                              |
|                              List.focusCellHighlightBorder | com.sun.java.swing.plaf.windows.WindowsBorders$ComplementDashedBorder@710adc81                                                                                                                                                                                                                                                                                                                   |
|                                         List.focusInputMap | javax.swing.plaf.InputMapUIResource@280be083                                                                                                                                                                                                                                                                                                                                                     |
|                             List.focusInputMap.RightToLeft | javax.swing.plaf.InputMapUIResource@35cf8e1f                                                                                                                                                                                                                                                                                                                                                     |
|                                                  List.font | javax.swing.plaf.FontUIResource[family=Tahoma,name=Tahoma,style=plain,size=11]                                                                                                                                                                                                                                                                                                                   |
|                                            List.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                List.lockToPositionOnScroll | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                         List.noFocusBorder | javax.swing.plaf.BorderUIResource$EmptyBorderUIResource@3c6cf7b6                                                                                                                                                                                                                                                                                                                                 |
|                                   List.selectionBackground | javax.swing.plaf.ColorUIResource[r=0,g=120,b=215]                                                                                                                                                                                                                                                                                                                                                |
|                                   List.selectionForeground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
|                                            List.timeFactor | 1000                                                                                                                                                                                                                                                                                                                                                                                             |
|                                                     ListUI | javax.swing.plaf.basic.BasicListUI                                                                                                                                                                                                                                                                                                                                                               |
|                                       Menu.acceleratorFont | javax.swing.plaf.FontUIResource[family=Dialog,name=Dialog,style=plain,size=12]                                                                                                                                                                                                                                                                                                                   |
|                                 Menu.acceleratorForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                        Menu.acceleratorSelectionForeground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                     Menu.afterCheckIconGap | 8                                                                                                                                                                                                                                                                                                                                                                                                |
|                                             Menu.arrowIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$MenuArrowIcon@6cdd2e71                                                                                                                                                                                                                                                                                                                        |
|                                            Menu.background | javax.swing.plaf.ColorUIResource[r=240,g=240,b=240]                                                                                                                                                                                                                                                                                                                                              |
|                                                Menu.border | javax.swing.plaf.basic.BasicBorders$MarginBorder@25abea83                                                                                                                                                                                                                                                                                                                                        |
|                                         Menu.borderPainted | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                                            Menu.cancelMode | hideLastSubmenu                                                                                                                                                                                                                                                                                                                                                                                  |
|                                             Menu.checkIcon | com.sun.java.swing.plaf.windows.WindowsIconFactory$VistaMenuItemCheckIconFactory$VistaMenuItemCheckIcon@7e2168c7                                                                                                                                                                                                                                                                                 |
|                                      Menu.checkIconFactory | com.sun.java.swing.plaf.windows.WindowsIconFactory$VistaMenuItemCheckIconFactory@5685db2b                                                                                                                                                                                                                                                                                                        |
|                                     Menu.crossMenuMnemonic | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                                            Menu.evenHeight | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                                  Menu.font | javax.swing.plaf.FontUIResource[family=Segoe UI,name=Segoe UI,style=plain,size=12]                                                                                                                                                                                                                                                                                                               |
|                                            Menu.foreground | javax.swing.plaf.ColorUIResource[r=0,g=0,b=0]                                                                                                                                                                                                                                                                                                                                                    |
|                                                Menu.margin | javax.swing.plaf.InsetsUIResource[top=2,left=2,bottom=2,right=2]                                                                                                                                                                                                                                                                                                                                 |
|                                      Menu.menuPopupOffsetX | 0                                                                                                                                                                                                                                                                                                                                                                                                |
|                                      Menu.menuPopupOffsetY | 0                                                                                                                                                                                                                                                                                                                                                                                                |
|                                     Menu.minimumTextOffset | 31                                                                                                                                                                                                                                                                                                                                                                                               |
|                                                Menu.opaque | false                                                                                                                                                                                                                                                                                                                                                                                            |
|                             Menu.preserveTopLevelSelection | true                                                                                                                                                                                                                                                                                                                                                                                             |
|                                   Menu.selectionBackground | javax.swing.plaf.ColorUIResource[r=0,g=120,b=215]                                                                                                                                                                                                                                                                                                                                                |
|                                   Menu.selectionForeground | javax.swing.plaf.ColorUIResource[r=255,g=255,b=255]                                                                                                                                                                                                                                                                                                                                              |
